"Longitude","Latitude","Location","Crime.type","Postcode","Town","County"
-6.318086,54.18904,"Annsville","Criminal damage and arson","BT341AB","NEWRY","DOWN"
-5.92769,54.597014,"Connswater Street","Criminal damage and arson",,,
-6.699716,54.540403,"Washingbay Road","Criminal damage and arson","BT714QE","COALISLAND","TYRONE"
-5.966436,54.614752,"Crumlin Road","Criminal damage and arson","BT147EA","BELFAST","ANTRIM"
-5.961034,54.613484,"Elmfield Street","Criminal damage and arson","BT147FG","BELFAST","ANTRIM"
-5.917791,54.654492,"Longwood Road","Criminal damage and arson","BT379UH","NEWTOWNABBEY","ANTRIM"
-6.941795,55.040395,"Glenview Drive","Criminal damage and arson","BT490RZ","LIMAVADY","LONDONDERRY"
-5.908951,54.536608,"Connswater Street","Criminal damage and arson",,,
-5.950073,54.586703,"Dunluce Avenue","Criminal damage and arson","BT97AW","BELFAST","ANTRIM"
-6.431276,54.430061,"Grantham Park","Criminal damage and arson","BT635DU","PORTADOWN","ARMAGH"
-5.952694,54.569937,"Osborne Gardens","Criminal damage and arson","BT324BD","BANBRIDGE","DOWN"
-5.960105,54.606065,"Shankill Road","Criminal damage and arson","BT131FD","BELFAST","ANTRIM"
-6.571806,54.66868,"Connswater Street","Criminal damage and arson",,,
-5.95929,54.59544,"Oakman Street","Criminal damage and arson","BT127BP","BELFAST","ANTRIM"
-5.931014,54.589137,"Posnett Court","Criminal damage and arson","BT71FQ","BELFAST","ANTRIM"
-5.944697,54.596693,"Ladymar Park","Criminal damage and arson","BT124NS","BELFAST","ANTRIM"
-5.985462,54.553326,"Erinvale Avenue","Criminal damage and arson","BT100FP","BELFAST","ANTRIM"
-5.852143,54.609633,"Old Holywood Road","Criminal damage and arson","BT189QR","HOLYWOOD","DOWN"
-6.941795,55.040395,"Glenview Drive","Criminal damage and arson","BT490RZ","LIMAVADY","LONDONDERRY"
-6.215501,54.719828,"Centaur Court","Criminal damage and arson","BT414HL","ANTRIM","ANTRIM"
-6.303439,54.315368,"Banbridge Road","Criminal damage and arson","BT252NF","DROMARA","DOWN"
-6.3357,54.457847,"Union Street","Criminal damage and arson","BT624AE","PORTADOWN","ARMAGH"
-5.876184,54.605448,"Palmerston Road","Criminal damage and arson","BT41QA","BELFAST","DOWN"
-5.95156,54.584213,"Fane Street","Criminal damage and arson","BT97BW","BELFAST","ANTRIM"
-6.257302,55.198905,"Broombeg View","Criminal damage and arson","BT546BQ","BALLYCASTLE","ANTRIM"
-6.943048,55.040343,"Glenmill Park","Criminal damage and arson","BT490RS","LIMAVADY","LONDONDERRY"
-7.175796,55.021024,"Alderbrook","Criminal damage and arson","BT473WG",,"LONDONDERRY"
-5.951641,54.609399,"Danube Street","Criminal damage and arson","BT131RT","BELFAST","ANTRIM"
-5.931179,54.593507,"Bedford Street","Criminal damage and arson","BT27EN","BELFAST","ANTRIM"
-6.766824,54.500804,"Ashbeg Grove","Criminal damage and arson","BT717BQ","DUNGANNON","TYRONE"
-5.936409,54.610632,"Kinnaird Street","Criminal damage and arson","BT146BE","BELFAST","ANTRIM"
-5.643236,54.644004,"Bexley Parks","Criminal damage and arson","BT197UT","BANGOR","DOWN"
-7.332322,55.005455,"Connswater Street","Criminal damage and arson",,,
-5.671336,54.660875,"Connswater Street","Criminal damage and arson",,,
-5.923238,54.585967,"Ormeau Road","Criminal damage and arson","BT73GA","BELFAST","DOWN"
-6.030962,54.558298,"Woodside View","Criminal damage and arson","BT170ST","DUNMURRY","ANTRIM"
-5.936643,54.613044,"Connswater Street","Criminal damage and arson",,,
-6.261544,55.198516,"Connswater Street","Criminal damage and arson",,,
-7.648518,54.352195,"Derrin Park","Criminal damage and arson","BT746BW","ENNISKILLEN","FERMANAGH"
-6.665021,55.130838,"Connswater Street","Criminal damage and arson",,,
-6.925345,54.596215,"Connswater Street","Criminal damage and arson",,,
-6.372664,54.446177,"Drumgor Heights","Criminal damage and arson","BT654AP","CRAIGAVON","ARMAGH"
-5.954992,54.589806,"Monarch Parade","Criminal damage and arson","BT126GU","BELFAST","ANTRIM"
-6.013895,54.574506,"Connswater Street","Criminal damage and arson",,,
-6.025582,54.519593,"Hilden Court","Criminal damage and arson","BT274YL","LISBURN","ANTRIM"
-5.681657,54.593682,"Old Movilla Road","Criminal damage and arson","BT238HH","NEWTOWNARDS","DOWN"
-6.750923,54.652485,"Queens Avenue","Criminal damage and arson","BT365HX","NEWTOWNABBEY","ANTRIM"
-6.6517,55.202727,"Dunluce Avenue","Criminal damage and arson","BT97AW","BELFAST","ANTRIM"
-5.8883,54.571741,"Cregagh Park East","Criminal damage and arson","BT69LG","BELFAST","DOWN"
-6.752823,54.634987,"Drumvale Park","Criminal damage and arson","BT808QY","COOKSTOWN","TYRONE"
-7.312218,54.611357,"Meelmore Drive","Criminal damage and arson","BT797XL","OMAGH","TYRONE"
-6.689328,54.534756,"Altowen Park","Criminal damage and arson","BT714SP","COALISLAND","TYRONE"
-5.670535,54.65944,"Dufferin Avenue","Criminal damage and arson","BT203AB","BANGOR","DOWN"
-7.312218,54.611357,"Meelmore Drive","Criminal damage and arson","BT797XL","OMAGH","TYRONE"
-5.905309,54.563645,"Glencregagh Road","Criminal damage and arson","BT86FZ","BELFAST","DOWN"
-7.488124,54.448886,"Cavanamara View","Criminal damage and arson","BT783SL","TRILLICK","TYRONE"
-7.330795,55.005177,"Park Avenue","Criminal damage and arson","BT41JJ","BELFAST","DOWN"
-6.267384,54.351244,"Castlewellan Road","Criminal damage and arson","BT324AX","BANBRIDGE","DOWN"
-5.674566,54.662123,"Connswater Street","Criminal damage and arson",,,
-5.871788,54.605757,"Holywood Road","Criminal damage and arson","BT234TQ","NEWTOWNARDS","DOWN"
-6.681687,55.126088,"Kylemore Road","Criminal damage and arson","BT513HG","COLERAINE","LONDONDERRY"
-5.922608,54.585579,"Hatfield Street","Criminal damage and arson","BT72FB","BELFAST","ANTRIM"
-5.708177,54.754405,"Chester Avenue","Criminal damage and arson","BT389QQ","WHITEHEAD","ANTRIM"
-6.359395,54.183132,"Parkhead Crescent","Criminal damage and arson","BT358PE","NEWRY","ARMAGH"
-6.748208,54.650616,"Millburn Park","Criminal damage and arson","BT808HQ","COOKSTOWN","TYRONE"
-6.940825,55.039228,"Glengiven Avenue","Criminal damage and arson","BT490RW","LIMAVADY","LONDONDERRY"
-8.09135,54.479833,"Connswater Street","Criminal damage and arson",,,
-6.029587,54.558923,"Woodside View","Criminal damage and arson","BT170ST","DUNMURRY","ANTRIM"
-5.973488,54.608347,"West Circular Road","Criminal damage and arson","BT133QA","BELFAST","ANTRIM"
-5.708897,54.582286,"Catalina Gardens","Criminal damage and arson","BT234RT","NEWTOWNARDS","DOWN"
-6.013722,54.576157,"Mulroy Park","Criminal damage and arson","BT119HY","BELFAST","ANTRIM"
-6.214981,54.562726,"Scroggy Road","Criminal damage and arson","BT490NA","LIMAVADY","LONDONDERRY"
-5.911677,54.592103,"Ballarat Court","Criminal damage and arson","BT68FU","BELFAST","DOWN"
-5.905059,54.591728,"Pearl Street","Criminal damage and arson","BT68BN","BELFAST","DOWN"
-6.644605,55.196118,"Girona Crescent","Criminal damage and arson","BT568PT","PORTRUSH","ANTRIM"
-6.343945,54.177224,"Monaghan Street","Criminal damage and arson","BT356AA","NEWRY","DOWN"
-7.638603,54.362182,"Derrygore Road","Criminal damage and arson","BT744FH","ENNISKILLEN","FERMANAGH"
-5.6408,54.24815,"Seaview","Criminal damage and arson","BT343NJ","WARRENPOINT","DOWN"
-6.941795,55.040395,"Glenview Drive","Criminal damage and arson","BT490RZ","LIMAVADY","LONDONDERRY"
-7.312712,55.01529,"Culmore Road","Criminal damage and arson","BT488JH","LONDONDERRY","LONDONDERRY"
-5.951943,54.58767,"Connswater Street","Criminal damage and arson",,,
-7.315273,55.02091,"Summerhill Grove","Criminal damage and arson","BT487TT","LONDONDERRY","LONDONDERRY"
-5.922243,54.5809,"Connswater Street","Criminal damage and arson",,,
-7.310345,55.03114,"Carranbane Walk","Criminal damage and arson","BT488HU","LONDONDERRY","LONDONDERRY"
-6.699716,54.540403,"Washingbay Road","Criminal damage and arson","BT714QE","COALISLAND","TYRONE"
-7.280728,55.003957,"Sperrin Park","Criminal damage and arson","BT476NQ","LONDONDERRY","LONDONDERRY"
-5.979992,54.583927,"Glen Road","Criminal damage and arson","BT118BU","BELFAST","ANTRIM"
-5.922089,54.545029,"Bests Hill","Criminal damage and arson","BT87WH","BELFAST","DOWN"
-6.637117,55.196043,"Ballywillin Crescent","Criminal damage and arson","BT568GJ","PORTRUSH","ANTRIM"
-7.309647,54.988046,"Top Of The Hill","Criminal damage and arson","BT472HA","LONDONDERRY","LONDONDERRY"
-6.934102,55.044424,"Anderson Park","Criminal damage and arson","BT390PA",,"ANTRIM"
-7.601594,54.396868,"Mullaghmeen Road","Criminal damage and arson","BT744GH","ENNISKILLEN","FERMANAGH"
-6.790968,55.162857,"Freehall Road","Criminal damage and arson","BT514TR","CASTLEROCK","LONDONDERRY"
-5.955714,54.58466,"Ebor Street","Criminal damage and arson","BT126NQ","BELFAST","ANTRIM"
-6.563748,54.309972,"Mountnab Road","Drugs","BT602BQ","MARKETHILL","ARMAGH"
-5.923999,54.598389,"Victoria Square","Drugs","BT14QG","BELFAST","ANTRIM"
-6.92444,55.148586,"Seacoast Road","Drugs","BT499DW","LIMAVADY","LONDONDERRY"
-6.192257,54.509883,"Willow Lodge","Drugs","BT282WL","LISBURN","ANTRIM"
-6.951585,55.047073,"Roe Mill Walk","Drugs","BT499BJ","LIMAVADY","LONDONDERRY"
-6.272027,54.351302,"Reilly Place","Drugs","BT323EY","BANBRIDGE","DOWN"
-5.923999,54.598389,"Victoria Square","Drugs","BT14QG","BELFAST","ANTRIM"
-5.681478,54.641751,"Connswater Street","Drugs",,,
-5.954294,54.621008,"Oldpark Road","Drugs","BT146QS","BELFAST","ANTRIM"
-6.441213,54.422032,"Sandy Row","Drugs","BT125EG","BELFAST","ANTRIM"
-6.145303,54.193726,"Aonach Court","Drugs","BT345WZ","HILLTOWN","DOWN"
-5.688035,54.665418,"Connswater Street","Drugs",,,
-5.936566,54.259635,"Station Road","Drugs","BT41RF","BELFAST","DOWN"
-7.218224,55.042126,"Donnybrewer Road","Drugs","BT473PD",,"LONDONDERRY"
-5.982673,54.575373,"Andersonstown Road","Drugs","BT119AH","BELFAST","ANTRIM"
-5.934292,54.600173,"Berry Street","Drugs","BT11FJ","BELFAST","ANTRIM"
-6.269444,54.882945,"Dunclug Gardens","Drugs","BT436NW","BALLYMENA","ANTRIM"
-5.919676,54.654902,"Longwood Road","Drugs","BT379UH","NEWTOWNABBEY","ANTRIM"
-6.714,55.185919,"Central Avenue","Drugs","BT203AF","BANGOR","DOWN"
,,"No Location","Drugs",,,
-6.255593,54.863063,"Skye Park","Drugs","BT424EB","BALLYMENA","ANTRIM"
,,"No Location","Drugs",,,
-5.671616,54.660862,"Central Avenue","Drugs","BT203AF","BANGOR","DOWN"
-6.320988,54.749204,"New Street","Drugs","BT413AF","RANDALSTOWN","ANTRIM"
-5.817678,54.715832,"Minorca Drive","Drugs","BT388WS","CARRICKFERGUS","ANTRIM"
-5.972384,54.672544,"Carolhill Road","Drugs","BT367AF","NEWTOWNABBEY","ANTRIM"
-5.923999,54.598389,"Victoria Square","Drugs","BT14QG","BELFAST","ANTRIM"
-7.322371,55.001493,"Asylum Road","Drugs","BT487DL","LONDONDERRY","LONDONDERRY"
-6.92444,55.148586,"Seacoast Road","Drugs","BT499DW","LIMAVADY","LONDONDERRY"
-6.677941,55.128437,"Winston Way","Drugs","BT513DG","COLERAINE","LONDONDERRY"
-5.710596,54.333218,"Meadowlands","Drugs","BT306EN","DOWNPATRICK","DOWN"
-6.192257,54.509883,"Willow Lodge","Drugs","BT282WL","LISBURN","ANTRIM"
-5.941023,54.615517,"Connswater Street","Drugs",,,
-6.749769,54.635575,"Drum Road","Drugs","BT808JG","COOKSTOWN","TYRONE"
-7.330341,54.617056,"Beltany Road","Drugs","BT785NA","OMAGH","TYRONE"
-6.192257,54.509883,"Willow Lodge","Drugs","BT282WL","LISBURN","ANTRIM"
-6.218818,54.716732,"Menin Road","Drugs","BT414JB","ANTRIM","ANTRIM"
-5.959108,54.588572,"Donegall Road","Drugs","BT126HN","BELFAST","ANTRIM"
-7.302156,54.600601,"Connswater Street","Drugs",,,
-5.92988,54.595012,"Franklin Street","Drugs","BT28DS","BELFAST","ANTRIM"
-5.895921,54.596996,"Stonyford Street","Drugs",,,
-7.328447,55.007257,"Glasgow Terrace","Drugs","BT480DP","LONDONDERRY","LONDONDERRY"
-6.248544,54.099554,"Slieve Foy Place","Drugs","BT343NR","WARRENPOINT","DOWN"
-6.272986,54.867893,"Broughshane Street","Drugs","BT436EE","BALLYMENA","ANTRIM"
-6.666223,55.138523,"Connswater Street","Drugs",,,
-5.708953,54.334292,"Meadowlands","Drugs","BT306EN","DOWNPATRICK","DOWN"
-7.319177,55.019342,"Racecourse Road","Drugs","BT488DS","LONDONDERRY","LONDONDERRY"
-5.680353,54.615519,"Bangor Road","Drugs","BT237BY","NEWTOWNARDS","DOWN"
-6.248544,54.099554,"Slieve Foy Place","Drugs","BT343NR","WARRENPOINT","DOWN"
-5.948339,54.596279,"Lisvarna Place","Drugs","BT124PW","BELFAST","ANTRIM"
-5.926672,54.648688,"Vandyck Gardens","Drugs","BT367HQ","NEWTOWNABBEY","ANTRIM"
-6.339119,54.175351,"The Mall","Drugs","BT341BX","NEWRY","DOWN"
-6.044499,54.513512,"Railway Street","Drugs","BT617HP","ARMAGH","ARMAGH"
-6.218818,54.716732,"Menin Road","Drugs","BT414JB","ANTRIM","ANTRIM"
-5.883696,54.592236,"Connswater Street","Drugs",,,
,,"No Location","Drugs",,,
-6.037755,54.560412,"Ardcaoin View","Drugs","BT170UY","DUNMURRY","ANTRIM"
-5.927283,54.612632,"Glenrosa Link","Drugs","BT152HJ","BELFAST","ANTRIM"
-6.037755,54.560412,"Ardcaoin View","Drugs","BT170UY","DUNMURRY","ANTRIM"
-6.284244,54.333471,"Tullyear Avenue","Drugs","BT323PR","BANBRIDGE","DOWN"
-6.076332,54.509441,"Tirowen Drive","Drugs","BT281SD","LISBURN","ANTRIM"
-5.955547,54.595727,"Connswater Street","Drugs",,,
-5.671616,54.660862,"Central Avenue","Drugs","BT203AF","BANGOR","DOWN"
-6.342943,54.470192,"Lough Road","Drugs","BT666JJ","LURGAN","ARMAGH"
-5.921864,54.572547,"Haypark Gardens","Drugs","BT73FL","BELFAST","DOWN"
-6.009093,54.064343,"Newry Street","Drugs","BT344DN","KILKEEL","DOWN"
-6.703511,54.248189,"High Street","Drugs","BT248AB","BALLYNAHINCH","DOWN"
-5.897424,54.594866,"Haig Street","Drugs","BT54QX","BELFAST","DOWN"
-5.927689,54.664617,"Carnreagh Bend","Drugs","BT379EH","NEWTOWNABBEY","ANTRIM"
-5.918121,54.600758,"Station Street","Drugs","BT39DA","BELFAST","DOWN"
-7.281825,54.609348,"Knockshee Park","Drugs","BT797PH","OMAGH","TYRONE"
-5.936452,54.587146,"Connswater Street","Drugs",,,
-6.563748,54.309972,"Mountnab Road","Drugs","BT602BQ","MARKETHILL","ARMAGH"
-5.959611,54.632949,"Connswater Street","Drugs",,,
-6.028937,54.551553,"Lagmore Grove","Drugs","BT170TD","DUNMURRY","ANTRIM"
-7.082101,54.689801,"Maryville","Drugs","BT797QW","OMAGH","TYRONE"
-5.806084,54.653768,"Circular Road East","Drugs","BT180HA","HOLYWOOD","DOWN"
-7.322908,55.001154,"Clarendon Street","Drugs","BT487ET","LONDONDERRY","LONDONDERRY"
-5.925909,54.580613,"Connswater Street","Drugs",,,
-6.932139,55.042916,"Edenmore Park","Drugs","BT490RG","LIMAVADY","LONDONDERRY"
-5.671433,54.6581,"Abbey Street","Drugs","BT204JB","BANGOR","DOWN"
-6.34492,54.127101,"Connswater Street","Drugs",,,
-5.932781,54.587541,"Botanic Avenue","Drugs","BT71JL","BELFAST","ANTRIM"
,,"No Location","Drugs",,,
-5.728908,54.360288,"Greystown Road","Drugs","BT309BJ","DOWNPATRICK","DOWN"
-6.257406,54.354056,"Willow Grove","Drugs","BT341JH","NEWRY","DOWN"
-6.338106,54.466586,"William Street","Drugs","BT486EP","LONDONDERRY","LONDONDERRY"
-5.949617,54.583785,"Tates Avenue","Drugs","BT97BY","BELFAST","ANTRIM"
-7.324848,54.993575,"Bishop Street","Drugs","BT486UX","LONDONDERRY","LONDONDERRY"
-6.277404,54.859269,"Queen Street","Drugs","BT422BQ","BALLYMENA","ANTRIM"
-6.158781,54.274449,"Katesbridge Road","Drugs","BT252PN","KINALLEN","DOWN"
-6.277404,54.859269,"Queen Street","Drugs","BT422BQ","BALLYMENA","ANTRIM"
-5.965834,54.674249,"Derrymore Avenue","Drugs","BT367AA","NEWTOWNABBEY","ANTRIM"
-5.663994,54.593261,"Abbot Crescent","Drugs","BT238UD","NEWTOWNARDS","DOWN"
-7.2925,54.997514,"Abbeydale","Drugs","BT476FY","LONDONDERRY","LONDONDERRY"
-6.331305,54.455954,"Colban Crescent","Drugs","BT668HY","LURGAN","ARMAGH"
-5.930334,54.599189,"Castle Street","Drugs","BT307QQ","KILLOUGH","DOWN"
-5.88054,54.58865,"Orangefield Park","Drugs","BT790DE","OMAGH","TYRONE"
-5.997012,54.754176,"Meadow Drive","Drugs","BT399XF","BALLYCLARE","ANTRIM"
-6.037755,54.560412,"Ardcaoin View","Drugs","BT170UY","DUNMURRY","ANTRIM"
-6.073801,54.509742,"Tirowen Drive","Drugs","BT281SD","LISBURN","ANTRIM"
-5.925591,54.591111,"Ormeau Road","Drugs","BT73GA","BELFAST","DOWN"
-7.319625,55.007676,"Strand Road","Drugs","BT487AD","LONDONDERRY","LONDONDERRY"
-6.0731,54.530531,"Connswater Street","Drugs",,,
-5.945343,54.598007,"Albert Street","Drugs","BT666JG","LURGAN","ARMAGH"
-6.015081,54.565703,"Stewartstown Road","Drugs","BT714PF","COALISLAND","TYRONE"
-5.874165,54.701121,"Upper Station Road","Drugs","BT388RQ","CARRICKFERGUS","ANTRIM"
-6.331305,54.455954,"Colban Crescent","Drugs","BT668HY","LURGAN","ARMAGH"
-5.928966,54.58346,"Rugby Street","Drugs","BT71PX","BELFAST","ANTRIM"
-6.77009,54.508707,"Quarry Lane","Drugs","BT701HX","DUNGANNON","TYRONE"
-5.955615,54.589726,"Monarch Parade","Drugs","BT126GU","BELFAST","ANTRIM"
-7.286481,55.001198,"Seymour Gardens","Drugs","BT476ND","LONDONDERRY","LONDONDERRY"
-6.037355,54.514025,"Seymour Street","Drugs","BT274SQ","LISBURN","ANTRIM"
-6.328035,54.465055,"Castle Lane","Drugs","BT235EB","COMBER","DOWN"
-5.886211,54.590277,"Glenhoy Drive","Drugs","BT55LB","BELFAST","DOWN"
-6.263566,54.353148,"Rockview Close","Drugs","BT324DA","BANBRIDGE","DOWN"
-5.874165,54.701121,"Upper Station Road","Drugs","BT388RQ","CARRICKFERGUS","ANTRIM"
-5.927533,54.599788,"High Street","Drugs","BT248AB","BALLYNAHINCH","DOWN"
-6.207565,54.71467,"Craigmore Park","Drugs","BT411DR","ANTRIM","ANTRIM"
-5.816203,54.586454,"Hanwood Farm","Drugs","BT161YA","DUNDONALD","DOWN"
-6.215839,54.731557,"Kintyre","Drugs","BT412AN","ANTRIM","ANTRIM"
-6.440464,54.420235,"Connswater Street","Drugs",,,
-6.339168,54.465514,"Rectory Road","Drugs","BT666HW","LURGAN","ARMAGH"
-5.905903,54.591554,"Connswater Street","Drugs",,,
-6.664947,55.133056,"Railway Road","Drugs","BT521PE","COLERAINE","LONDONDERRY"
-6.748438,54.495314,"Connswater Street","Drugs",,,
-6.272573,54.860808,"Edward Street","Drugs","BT356AN","NEWRY","DOWN"
-5.928741,54.597032,"Donegall Square East","Drugs","BT15HD","BELFAST","ANTRIM"
-6.339799,54.173671,"Mill Street","Drugs","BT941GR","IRVINESTOWN","FERMANAGH"
-6.036193,54.526343,"Connswater Street","Drugs",,,
-6.441075,54.41266,"Annaghdale Place","Drugs","BT623EW","PORTADOWN","ARMAGH"
-6.336652,54.170789,"Kilmorey Street","Drugs","BT342DE","NEWRY","DOWN"
-5.938663,54.60403,"Shankill Terrace","Drugs","BT131EN","BELFAST","ANTRIM"
-5.920489,54.584357,"Kinallen Court","Drugs","BT72GA","BELFAST","ANTRIM"
-6.268694,54.350832,"Bridge Street","Drugs","BT281XZ","LISBURN","ANTRIM"
-6.661605,55.141536,"Rosemary Place","Drugs","BT522AU","COLERAINE","LONDONDERRY"
-6.939229,54.965248,"Connswater Street","Drugs",,,
-6.592003,54.76313,"Connswater Street","Drugs",,,
-6.192257,54.509883,"Willow Lodge","Drugs","BT282WL","LISBURN","ANTRIM"
